"id","customer","isAnonymous","anonymousBind","createdAt","ipAddress","useragent","acceptLanguage","consumerApp","unnecessary2","touchpoint","location"
"100775","138","1","IP_ADDRESS","2021-08-05 21:46:18","23.148.231.25","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84","fr-BE","","GsUCerEQRhEOlVjVahYBCZuNoFNiygXVisiMnKnHJkFiqeVuAKjIGBxxlVllv","SMS_CODE","8"
"100776","114","0","","2021-09-01 23:36:14","239.20.198.181","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","et-EE","","obWTGtuWTCXSDAOiVpXUtjaJoxcwfgDqChyoMOMmtVkaXPyRyEfXfPpAIwPpISNNQdZtHMlVNauIsFhONjPNVYmjGDr q EGTvYQ","M2M_SDK","6"
"100777","151","1","MAC_ADDRESS","2021-08-01 17:25:57","163.208.83.207","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","es-ES","","dPTaPg YZNYwHTGxmbUdNCZeSYPzDilOrdNfpyPRZe MzigjIVBCk","PUSH_NOTIFICATION","9"
"100778","175","0","","2021-08-15 07:24:46","9.172.76.219","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","fr-BE","","vmZUXLThoWeejGOmZuQBofbGeuYcjvdWTVZZJJaiIbJwauVCyPpdRQLLaYBhqMDfOcJrxMFkYscUdSdeNhexyAn","ONLINE_STORE","1"
"100779","111","1","MAC_ADDRESS","2021-09-10 21:07:01","60.16.201.116","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:91.0) Gecko/20100101 Firefox/91.0","de-AT","","kZwDnvBcVwboMFUwWBYIzeAkHczZmHCjwpDw IQVQthTqI bGv","SEARCH_ENGINE","4"
"100780","176","1","MAC_ADDRESS","2021-09-16 06:17:01","75.154.229.229","Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","et-EE","","NawdRCXJFHrXyPbWXKazMupMYeUybWMIiXhEzqm EeWyngXzVYeaXTzdzQLORdXHQf VepmXNZaMJYaCpQkHLvwN","PUSH_NOTIFICATION","7"
"100781","101","0","","2021-09-14 00:41:46","132.145.58.15","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.78","de-AT","","cp zToQZ PtByH GPvSHRYeTYgUCENoEfSwWukpyjvsMDpTPNaehXZkX lzhkfpCrGvAMVdQEgmJdXuzGqBlWoJwZsuXC","PUSH_NOTIFICATION","1"
"100782","134","0","","2021-09-26 06:59:57","212.216.203.7","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","fr-FR","","ojAstlhcvFVdTlgqrTAliJtoqNtYlrHtoomAqkDLFnByGVOQTwIybnJjVaYosYlaYaMfcxiccH ZQuxdKANLUtLTxDCeBDD","MANUAL_CODE","9"
"100783","131","0","","2021-08-06 00:21:04","47.195.92.245","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","fr-BE","","g eDQFpSjBFKQyAyZQ uYHWeQqlEQxmEDVHyaHvsfvNBBaPLpdQgUuLocc UCAXPVRFxAuAyKviMvREIZPaPeoORGbwq A","M2M_SDK","6"
"100784","173","0","","2021-08-17 14:54:11","233.204.168.151","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:91.0) Gecko/20100101 Firefox/91.0","fr-FR","ikea-ios.v2","koKYeosoekBPJUNnRYmgjLudHQwLCXqv xbbOhgNhGWeOMOvYDQWwThhzlXsHTlIJMgYYTEIpIMaQbDzDcJOxds","M2M_SDK","6"
"100785","190","0","","2021-09-17 03:35:21","186.107.143.235","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","es-ES","","UygYWGhUxwmZyahsEAYSjGDvgjRmzTGRwYYjeauqOKgJWTANoJDxaJSVtilWEekJwMVEQmMP IyyhfEllmrvjWrpfnDm","SOCIAL_MEDIA","3"
"100786","147","0","","2021-08-22 19:25:19","181.222.113.208","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","de-DE","","qIeFgoRobyqAGouCsocTbtnrcJVLcssjKJIkyyxlLRrtMnYtFLVQP rwIklRiYqgiOHsmhumZVoehYucYltLnkteJdmS","SEARCH_ENGINE","2"
"100787","138","0","","2021-08-25 00:38:18","151.97.253.61","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","en-GB","","ciCWsSLJbSCnEP tjLVgGajZXqxAEdyCRdwXDIKmkoEORpNRFzWNgv","BRAND_WEBSITE","3"
"100788","196","0","","2021-09-21 09:58:04","102.245.14.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84","de-AT","","CQuVEhDFzhqWmzeUeaXCnUBQfEi jdOpoizZSVGVopNPTKDEnviyHzlZScAwEVA","MANUAL_CODE","2"
"100789","133","0","","2021-09-15 22:19:05","191.233.138.246","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:91.0) Gecko/20100101 Firefox/91.0","de-DE","","qtVZnnmO HlprqiDqNItqhtCIzNaKuWOYqXsBxjBFpugIDqthVRNMycOCdDsktUunIuzpmWIS MMbCkKZNvBQSKFKtHOsasUC","SEARCH_ENGINE","4"
"100790","147","1","USERAGENT","2021-08-04 22:50:22","195.15.56.27","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","es-ES","","eHVdRvxnuDRyrbpYh YJEo zxpRTmFOfCzXugtPlbyR  fDgwxZZQeJOvvmdYrJnuiawFK","E_COMMERCE_STORE","8"
"100791","161","0","","2021-08-07 05:42:39","209.133.102.67","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","fr-BE","","dOnwVXvIiLXOIUjbTtjaqcutWqqDhikMtRAWFPvPCpDUWljFNfNBBtsdQVwzAakNcWpXxbwgtDGZEqcBBcyKKKVLq BPhEt","PUSH_NOTIFICATION","2"
"100792","160","1","MAC_ADDRESS","2021-08-30 20:59:06","41.214.80.109","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","es-ES","","nIBOlPEuqUOIZPoQEhvSuvZklPmOuGrcvVWUfsamWzcNPAgcnFfZhurdqczodbUGiUXcsm JlkYeGQBSsx","SOCIAL_MEDIA","8"
"100793","146","1","MAC_ADDRESS","2021-08-17 12:32:05","224.217.155.26","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.78","de-DE","","MjmNcscwMthcObYekQOMjIjJSaDUjet iXQfgeWLqEeNwoVRHTkcxFbdFfgduwzUgHwhKehqHyIlrlUmjniznIitLIQwFV","M2M_SDK","2"
"100794","134","0","","2021-08-08 11:05:12","50.138.141.29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","es-ES","","LLxLeOpenYu HHIHXiFJdyFbZoZsEfpneWNlTthJbiSwJDThWZHRiuuWbUpCHqvyHcFhyTONoaqmuKWRKp","M2M_SDK","3"
"100795","167","0","","2021-08-07 18:14:54","114.251.106.35","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","en-GB","ikea-android.v5","VFxHjOUPVcKHGaKOlizdpLVrHAbsGIWxHjGZhhVdyquCthaIUpSjtTBPCeELfhMi","SOCIAL_MEDIA","1"
"100796","157","0","","2021-08-07 07:06:05","55.105.147.70","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.78","de-AT","","jlmMTPxnQRwH rTVSudVQwziibzEJDBpNjtyE JhztNZIjqPGSquzVyXLybraA HgXJlN","MANUAL_CODE","1"
"100797","166","0","","2021-08-03 19:22:18","49.199.245.167","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","fr-CA","","yraitnxukOSuRslbHJDcgjrUiNoNYe htqBxmlnIRCvPvxcKjuQ VcjoNOdlYdsqPJVSQNpDQdJajkEDAyTgTbNeqEjmwKKdobr ","PUSH_NOTIFICATION","3"
"100798","174","0","","2021-09-18 00:07:06","35.88.97.60","Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0","en-CA",""," GBWdpvtbDGbflhwXavMIFgSweTfLuGwTCKshVjGkhMsFOaLrbWCemSTSNGYH","MANUAL_CODE","8"
"100799","186","0","","2021-09-11 19:39:29","199.39.10.199","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 OPR/79.0.4143.50","es-MX","","kIAYTQFlGIGJRFDjzsyrevdPVgwrNcPxGHUnYkTNSKIzVZrCjSNtAfaLpajSYkXQMFuawiCSNiHvcDI cllwDnS","MANUAL_CODE","4"
"100800","109","0","","2021-08-20 06:51:39","130.145.219.115","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","fr-CA","ikea-android.v4","TmTEioOhoqkUApvrFhUZMOOqfNauor RpPWOmpkpUNfEQRdHakUbxIzGaMmfCjEfwCwlcSoEKHcjc","MANUAL_CODE","8"
"100801","145","0","","2021-08-01 16:08:29","208.105.250.200","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84","de-DE","","hDkOlZsvWXzowwGLgjkBlxJzveGvHdVouCKPeYwicvjyVwfIjpfiA  XQuqjrACERvTsBYPnASrnqtPCuhPmYPoRfDJGNtep","BRAND_WEBSITE","9"
"100802","109","0","","2021-08-12 14:50:44","192.218.162.254","Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","en-CA","","XghVLOldkSsoGmccUqknJiolEFOsCVixrBTXDzUocGANyHhQRvhMqcfCodXWwIfgGsDaMfujydn Wr","MANUAL_CODE","8"
"100803","158","0","","2021-08-23 05:12:32","131.54.87.4","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:91.0) Gecko/20100101 Firefox/91.0","es-AR","","fYaiZAVlJtpfzHoazVjl ZHZtOBghquaVQHktr MsbSHZoGSrHRo vnFNjNHgiAGLBdEmbnhHSuRppurdD","E_COMMERCE_STORE","1"
"100804","176","1","USERAGENT","2021-09-14 15:50:51","157.22.241.125","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.78","fr-CA","","TLrPIByuAtlnftQQUGRjzvcDChVeAdilgvKWrDiVZAfDozeKJeL","E_COMMERCE_STORE","7"
"100805","111","0","","2021-08-28 00:50:28","200.60.85.140","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","en-CA","","ulppckkOUEDXhnjVoEaHodIqlphpeDrlISX NuGVgGyMXSjxfipGXQYCLF ofeYsEWcYaUaiXUTMLKhVpA","E_COMMERCE_STORE","10"
"100806","151","1","MAC_ADDRESS","2021-09-01 08:55:44","46.67.7.16","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","fr-BE","","LdcS KlUAdXNdszDmLGKajGspVGN pGVcfYsErZtnBKpjEBmukOSesDqovmqTUsjoApULcYlsILBKuxhraact","M2M_SDK","5"
"100807","199","1","MAC_ADDRESS","2021-08-18 12:30:16","35.25.106.234","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0","en-CA","","reFnPKyIoHpzFAThvxKDCWjxryLtUycgTEPNFSlPfOieZEUgixpjY EJyZbkpy pmdmeFSdWPsBvwZoydq","BRAND_WEBSITE","10"
"100808","140","0","","2021-08-26 17:30:19","61.210.245.30","Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","en-CA","","NeQxWwBrCYZaXWBcbBhReLitGwDQnMdLenWnptGMYmnKAeng xNfmWaxyVonMaooQPldhwFLUghxJLuIAWKGqe","ONLINE_STORE","1"
"100809","175","0","","2021-09-22 09:59:05","241.136.220.95","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","en-CA","ikea-ios.v2","PgYNEiIEmeJyKdKqAnhfHxEEaiSUaHPrKDySvhDrDwZJjTyxutGXJXNnRKkKenQ","CAMPAIGN_LINK","3"
"100810","110","1","USERAGENT","2021-08-17 01:29:01","136.226.87.218","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:91.0) Gecko/20100101 Firefox/91.0","fr-CA","","IddqtYKxKmNyxIpyRFBmRHjSaHqKgJuaWMwSOrSOQKlWR cqXwMkZZboxNGOBivcClwpfBZEKyTkznwKOJeEqXGaHWlTOLORrY  ","SOCIAL_MEDIA","4"
"100811","110","0","","2021-08-15 11:38:46","79.183.4.114","Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","en-CA","","CX CXwpEdc ZPYOrXuCfJwnfldhRbHRrZELcbrctBEtFfbEfhHspNbtOcCrrrtJ","PUSH_NOTIFICATION","2"
"100812","102","0","","2021-09-19 06:36:14","25.240.208.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","en-GB","","HVNksnIlJxszKQgWrNBicfFCgMtKNlDXmyPDGhZPlOCsQeesvWaZPPOPyFnVePrnxNQZ","MANUAL_CODE","8"
"100813","106","1","IP_ADDRESS","2021-09-07 08:59:04","255.188.85.132","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","en-CA","","uWRFMLhXURoIoTSebgMmXmTAyIqxEkauEdiLMIUHxEVoSkEtqHEQIWKhPnlyiCWX","PUSH_NOTIFICATION","9"
"100814","179","0","","2021-08-10 14:55:40","135.32.104.190","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84","es-MX","","aCx iftQEyA JwjeIjiZAcLKKSjVyAYApJBNAKPgZEWXOOe iAndjRIMGIysnh","SEARCH_ENGINE","5"
"100815","157","1","IP_ADDRESS","2021-09-14 20:10:33","97.227.248.193","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84","de-AT","","suDNUBmBFEskKJQQeDDZPWHwYftiiFgkXGaXZuZAfrZRKRi OuFVGWvx","PUSH_NOTIFICATION","10"
"100816","197","1","USERAGENT","2021-08-12 00:10:07","183.219.155.198","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 OPR/79.0.4143.50","de-AT","","SjKSnfE owjIRjklAOvZPmmBbmuIzhylTmAtwypLmyviGUpNzAkfoTE","PUSH_NOTIFICATION","1"
"100817","198","1","USERAGENT","2021-08-22 21:51:01","239.225.219.44","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","es-AR","","NRYreUgRFuXmUuefdpbTkShljZWoXPFPeXmYsLJbrLprCnmDTBYxkiiZs XSaIQHWPqTALmvUJsN","SMS_CODE","7"
"100818","141","0","","2021-08-30 07:26:07","93.188.63.90","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","en-GB","ikea-ios.v3","YBrlOeOydx ZDIefRkCIXqMjYXXbDvViXiJDeyV JDCQWqBfjoEgljekpivtnxeCxQjgLuqYYftFofUzK","M2M_SDK","5"
"100819","159","0","","2021-08-02 22:28:49","73.79.158.37","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","en-CA","","bZHslDFAnBPpEnJipHzhqBDrfkJqHhHcAFAxeFsrRbcYmsrzEsQSuhIVuiDpODWMtBgFWQJhLNoq psEMPIxZG p","ONLINE_STORE","5"
"100820","137","0","","2021-09-04 00:47:03","111.208.168.30","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0","fr-CA","","GjeXvKlhTXHnLCOXWJkTtidbDkgXjpeOGzCZMnfJkAuVpAHyTkaiFpHlTJS","PUSH_NOTIFICATION","10"
"100821","183","1","MAC_ADDRESS","2021-09-11 15:13:35","212.26.86.231","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","es-AR","","mQckLoQDQEgmAkZJWbmUZoysPWhwbesT PTDYMuSwwtcfkgxWIPayXLORpaNRerhtj","SOCIAL_MEDIA","7"
"100822","109","0","","2021-08-01 04:27:14","16.205.15.153","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","fr-CA","ikea-ios.v3","et  EpYcjSEPPOHXcDyCYGcCdywYoXAxiNnOBhQZffrcKS rNhiBRuwsQEimCBYzutmtvR","ONLINE_STORE","1"
"100823","110","1","MAC_ADDRESS","2021-08-09 10:06:27","89.73.122.161","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84","fr-CA",""," CCjoqTGfxpHFLtilNyDjwjjNVfuinVPZRNrjyljRGtwTOcpFrvjchF","SOCIAL_MEDIA","9"
"100824","102","1","USERAGENT","2021-09-15 04:09:07","154.221.88.55","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","de-DE","","dCbOTNbYVVOQCgESiNlfYAEqUmmxgmigBhbHmZZNTwWHWIJMMPGAgZZEZTNGYVWdrzTWyzzMuSJvpcdIVZCqrXxbDDSSwqn","M2M_SDK","9"
"100825","118","1","USERAGENT","2021-09-21 14:43:59","202.253.87.165","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84","es-ES","","WHxHlDzDyjzkmpWEcGANEdJCLKPyaQv ToXXGzOTtLiYUKVHTPgRSKpZAEdqha","ONLINE_STORE","4"
"100826","129","0","","2021-09-21 14:27:54","186.115.105.47","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","de-DE",""," PUMcnTVPfgMgUAGYLXdMcJGQgLxGlZOIzgvDXswflhWWlMxjniNkcwntiJ","SEARCH_ENGINE","10"
"100827","184","1","USERAGENT","2021-09-16 21:41:37","9.131.131.57","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","et-EE","","NrBQldIRxqqFLZeCNOHcUPMwGjkK MKe ttxwWLqYAoDqHRInHknETwZcnNJUDORhqARrfDGDoE gAJrSljNLOT","E_COMMERCE_STORE","2"
"100828","121","0","","2021-09-26 05:09:40","105.178.160.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84","fr-BE","","bMuRKE HNoghNDuUesqcbZYiVOlAtuKSOdtgvuUjJlAllyMIuPQidXCBrrALQcRxQDXjAAKFkNn","MANUAL_CODE","8"
"100829","149","1","IP_ADDRESS","2021-08-19 09:02:01","147.246.210.218","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","fr-CA","","iuvgTZszHlKarmsOsUEzgLAmDczxwyKtFznZEzbt mUxwztizeJNcbrBFlcR","ONLINE_STORE","3"
"100830","121","0","","2021-08-13 20:34:32","143.7.2.223","Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","es-ES","","bCDyfaCzyWyYEaVerliUqJixexjKvFvsW YuCwGTlDKfKPaAyPKcTwSLwlJiWsteqaqFWXrKixCUEwpYFiNbHXSRMwoesbVY","SMS_CODE","4"
"100831","154","0","","2021-09-23 04:25:08","68.195.185.113","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","en-US","","xVGcOamqLuvBEDDkWJ ahBa AQUSjIFqxTwJsIOnMgHJDfCwFvvqrHSqPQjYgmzGoFslMjlhXXtVOhLnqcfH","M2M_SDK","6"
"100832","152","1","USERAGENT","2021-09-21 06:49:54","167.143.72.223","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","es-MX","","IREAzoDTVeKwTJduRZsRGYoW AoyVPcusNBTWfRkpjiwebuYiLqlTFJddaUcIeGSdUPtcPJXbSTInMyuinjEnTAVSuww","E_COMMERCE_STORE","6"
"100833","144","1","IP_ADDRESS","2021-09-22 23:33:40","134.184.44.222","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","es-AR","","uycp MXmDxvRtTNIqczvctKRdYWafXzIogQNvJtxCGTZwsAfXUllBjk nmliiAzZjreFdJQozgslCtH","E_COMMERCE_STORE","3"
"100834","129","1","USERAGENT","2021-09-03 10:06:30","146.174.184.96","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","fr-BE","","yJZnwIoEp kwnUoEnuN BTRTscoSAKyktqBxVkZUyHSboEVRlyyme","MANUAL_CODE","7"
"100835","115","0","","2021-09-03 09:29:03","38.64.2.229","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.78","en-CA","","nsf zyUqivgFDwMqLTizwhcRDurgXlHKAeeAFHNytdbEyfSxrSBfJsZgBYMcHTocoIKvdSLGBVgvPIVSqTQgYxSufduQ","CAMPAIGN_LINK","8"
"100836","113","1","MAC_ADDRESS","2021-09-26 09:36:43","251.192.30.43","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:91.0) Gecko/20100101 Firefox/91.0","fr-FR","","iIFYvfyiQjoxMWRfHLnDPahSgssqNOWdSZjYrYlBiqXjDCrbgqZwvHgwHwSadwIEZbaAQpHRnya nalOXSwVYGdzLJk","SEARCH_ENGINE","10"
"100837","152","0","","2021-08-09 22:06:47","229.85.14.49","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","de-DE","","kMMAqVyEeEEblMQiKNHewzrGOdmjsispEgsWnSXyECLLLtWRZJctOvokbcXeDp KCsVzhxuSOwhvsCJWvxiKwRmPiWCqyjYuEUAF","SOCIAL_MEDIA","8"
"100838","154","0","","2021-09-03 16:08:56","67.107.220.43","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","et-EE","","GYTGVEsdmfEGpUaDS XEfiXvu RabAOCArYZkRdJyVkwHiAbSBkzhbg","PUSH_NOTIFICATION","5"
"100839","176","1","MAC_ADDRESS","2021-08-15 08:02:14","255.130.202.18","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","es-AR","","bYVJqasLrbFJUjMIeBQTDboIlXtOCBKu oYERkcivbLcvuppRIPvTjXYxBfMUqdMTyyirBUB eXlGMyJj tAX","M2M_SDK","10"
"100840","101","1","MAC_ADDRESS","2021-08-20 21:23:48","131.192.58.24","Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","en-US","","syYr DMEJJ HBgOsmjuMyHDVDgF HmOPrqdSnm sdMRsmJXRaAdoADirdFAGwuVqUNsUJbfuBrFMqhLNmiLucmRrVWKKdBvxyf","CAMPAIGN_LINK","9"
"100841","126","1","MAC_ADDRESS","2021-08-16 04:30:54","210.112.215.196","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","es-MX","","wGibiXMUItcXwWgPWBur  vziCsy rvLfPZdElRMZZhjYWdjojOQPCQFxKGBcrtY S","BRAND_WEBSITE","7"
"100842","144","0","","2021-08-05 12:09:43","236.127.10.176","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","en-CA","","ClhHgPHDwCABUeItQxSEcAeahBKybBAIFL PuEbrqkOoPexZyAxvvwKvjsgMHww","SOCIAL_MEDIA","1"
"100843","150","0","","2021-09-26 21:38:34","49.222.42.121","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.78","fr-BE","","EQSLErdDOeJrCwlGVfanhhxrPFnGMdTghZDokEBUXvjnbSAfjiMCPjSJbPZCtzsLAZixxsqvMSUhpLHSdzCpvprvBIYjoYxCDsa","ONLINE_STORE","10"
"100844","107","0","","2021-08-25 02:39:37","255.71.253.199","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84","fr-CA","","qjDQppBumVbbB HqnSGQvfARgUskgZxwwHRERjtnoCibaJkFxRKIKz","SMS_CODE","1"
