id,datetime,session,journeyPhase,product,referer,unnecessary5
1007489,2021-08-25 22:56:12,100155,BROWSE,101,QaqlrbSXjYCyqXDlii,"TMDjWNacbTcVQlWVEZkb HjXLuFjHdjpsifZfW LTc NAskYfdWb nCKuZNgmvNjheCEXIBrY "
1007490,2021-09-14 16:22:31,100069,SEARCHING,106,WoLujDQup,QFjRBSNtRpCleKcoWeFVyOfoZLJbTDdjUcjgKLcnEiEWmWIEkUzkXQrsggHTbBy
1007491,2021-09-02 10:14:30,100563,FILTERING,123,NAxTqpzQi,lhKgdfrtCApHhBQaxmyoMRMIRwidDvaODgwCvaqSPaRIiMkdVCqI
1007492,2021-08-08 05:48:22,100113,COMPLETION,101,RelpkdtJOSMidKCw,nDbKjBFwJHVxZyDLTSzgydgtcwNZyykDrvEiQHAtKYSeqIebn nVItWU butPjBnFtKkiBT
1007493,2021-08-24 08:24:37,100725,CANCEL_PAYMENT,106,tRdvkK,nZGbmO pBEZABjmYFVFrsxqoD
1007494,2021-09-26 02:59:11,100413,COMPARING,134,cVMoXfVswsHMTkTOfuGX,XQSMJ ccLTWJwhWLIHbmqBp kQAufURUAIKTa
1007495,2021-08-31 08:53:04,100235,FILTERING,138,w,SETgDsHkqEujteYzZZmNNvLPoCCjuMSuIivodPzTVxQotbJDenhxJdhdEhfJinqqzCVFxvhPk
1007496,2021-08-18 03:32:15,100092,COMPLETION,126,TmgwJHXezowiWNJV,fLoXivaioWFoUcbykVGEvgs
1007497,2021-09-22 10:47:38,100162,COMPARING,113,oMsZgeOLbLTGFCHZGEwVupvksGTtDY,"fjegrxEMzCOz GKqgmeAdHrgTEzUrFkTFffHZnuqLafTPoqzqQkePjlyj "
1007498,2021-08-03 05:34:56,100068,COMPLETION,111,FuIQJNRSKtRz,YESAZWKdIjAoPNtuXroRfwZojcUjxwOQkVAQQyagJMqBVHltX
1007499,2021-08-03 07:34:48,100072,LEARNING_COMMITTING,123,fzqDEiHvJQ,fGuTSMbsJEgyIwWMLOiyfucoCCJztAFcYiNLnfdYvJmRGvhogWvWZcJfTRtvxCXgiiHqURn
1007500,2021-08-10 20:35:50,100821,COMPLETION,146,h,uzMEDQRRiLVZEKoNdJqNDqTUGpdSKeb JnRvyliRgQDUCHajmQFk
1007501,2021-09-15 16:24:47,100048,COMPARING,146,XWZUkcrbgiSKzQtfly,OcZtfEHrXyZOhwiOfWvCoBdPFyZxxEgjfQgNBfxNaiPIXbmbnTFmAexHSzGOawZPdbrQdpNbHWPWhRMGFnOAhYuyiweRim
1007502,2021-09-05 21:36:21,100349,SEARCHING,145,,IfgpZv UyusabrxkxXWob glnxqWVPrmoMKgJYjuiLp krGmZajycpjOeDdCfkoqJRERHL
1007503,2021-09-21 10:15:53,100285,LEARNING_COMMITTING,132,SxuqJFiERHXSdteLrBBhcjPHIiaa,iPpnhbRFpPcYQWtpfcuMmKvprMPxuWJWMVocAaemrViRNdBMoaXImWXGcZdByZZhhMwYK
1007504,2021-08-03 08:50:50,100416,FILTERING,128,AEhhDdbyNczTSFpdGFcdqDc,ErttdKhUsGFuaZdZBCTwvmrNqFENSpwmEvQgdoNUWFUqyvyDOO wSAHtoNSxQDlCpzR
1007505,2021-09-07 09:34:05,100778,COMPLETION,134,IxjDGsHRpTRm,VnLJhjFC EjPRFbSiMaAHiDGveisIduOYjXfidGLEmpgexPMN
1007506,2021-09-02 23:19:02,100325,CANCEL_PAYMENT,124,FLYgJDPcXJeQbvQPeuPOCQTR,h lcQkIHFgALJdoYfjokOwFaQiZyWrbDL EsjMKrcdRlc
1007507,2021-08-27 12:59:23,100539,SEARCHING,114,tinzmnCnDsfPLgCVwksYLdtJIUlzXc,VYyWgctQNsRTxHbgXXWuzTllEncCgvJEKIaBZkmheWmmRaRkJzVTIoNGUYtzqZELrLsFDXZFN
1007508,2021-08-16 02:54:27,100393,COMPARING,133,ZcqtV,tLeUbupZFvtdiWsZrulGuZlijRPXMrbBDyPjIRmBCYYOrSyLhPhcSLPAmXGVOeYewtY
1007509,2021-08-27 13:26:54,100291,COMPARING,115,lJXzynmDdhHqnGRlOc,eYcLWpyUyXphSFUk XmcyOwglbPElmFSfuiAftUkWiDCaYgJyZJiRXu
1007510,2021-09-01 17:51:45,100125,CANCEL_PAYMENT,145,kDYBpMosfchNFKn,VMLBRlcNtgkBiYiuSyScerywBxDLJNvABIoRoZXsAA elPXlnMoyRcyMuw DCdxpYqoxqxPdGWMkJQEhyOtLTmubJcjRjE
1007511,2021-08-21 17:48:55,100581,BROWSE,103,VWBWwYxHATnW,yudWPORCyrYiriFdPyrZAdjcLmNgSTSumlECksrqFYtYszlhumPjQwXhQeZHrfIZauIqVykoEWrlavFNzwuxddM
1007512,2021-08-20 22:45:55,100700,COMPARING,113,sSiAK,HGogMUhxnzAoiIUaVyg
1007513,2021-08-28 16:12:42,100828,FILTERING,128,FiMtIsgk,Sx XMuhqSgmFjjOIBCNSkRnNGeqgbgJdlScbsKRNFnBCWrWjUmtgJroImB
1007514,2021-09-20 20:21:02,100682,COMPARING,126,EJVpfAuxMFrqXHpLnLKVx,EvbAtsEmIhlaPtQkPIGlrumbFJoGsDXkZTQRLwpbrdHUWBcwzOlStzPxdDKAWVmDKecfklJUupnshOXuOyRBWTP
1007515,2021-09-13 19:40:50,100201,COMPARING,123,FOC,QnVQne nLhE gClwHtf pvhsDEszorlCdNOot gQZvQvwPKK
1007516,2021-08-14 03:37:56,100158,COMPARING,111,reTMGuXUcTnDOMDLaBxQSgCXOwO,iuvEneChCoFrRfvtAbhdGJVVmzsgBLXTrvBryEMxuREpaYfPsLEuzvhNeEKupykcaNd
1007517,2021-08-24 18:46:02,100949,LEARNING_COMMITTING,111,pLgHHUmDFkppcWCSMsvOs,DBNUGnCJEjHRutlFUhIunMAriKACHHxkYjtcg gyoBURNFTqACTlMsSta tgspuEUEUhCEd
1007518,2021-09-08 11:06:58,100986,LEARNING_COMMITTING,109,,PLqjOPeiYvbVeEijmXchMDKYKGHwvfLfuSoXXkiRYMJLQtOGJNYudUTq
1007519,2021-09-18 04:30:44,100997,COMPARING,131,lpuyrNAYCOepQjovQsilI,cuQKW FLTuyEoeqbbNUH QpdoMqVhhesVdAmyF
1007520,2021-08-10 22:00:22,100920,COMPARING,105,WtOTIs,Gs TtDMwUDDmLoAVqjNCLroXpTNclzCNeFH
1007521,2021-08-14 02:19:36,100875,LEARNING_COMMITTING,121,xHWiI,wfdvtQnPoGDfUGAeKVggwNCafndXeoCVKRxrbxeEdAIuetRmTBPSvmKTMymFNskXrSXjkGYdtVEFVaWRCIhUNSxLp
1007522,2021-08-10 09:07:46,100649,FILTERING,106,HRaCYWyBBcmsINRFfA,gvbfzV HbKuQXpTBhwtMoVFwndTDjXqltDlGwr
1007523,2021-08-11 13:43:21,100104,COMPARING,119,RHFkOsPZuHadYDTBkqR,yNZSpLOtkhMWPeNensLLH T OlBsRZKIZKkJS ULOwhFxFsi
1007524,2021-08-04 12:00:33,100382,BROWSE,108,IHWZglZY,zckmBmyOsEgczTAXuXIfjmNFkZFNAejMENNmGmvncuEGORhdUTVX wAgDgQXxiUERcT ZQcHgmjhLgOUj
1007525,2021-09-04 13:08:44,100603,LEARNING_COMMITTING,118,VlhVYBHLCSsqlKx,JxwwxwAFEoNBEZeOOttIOUxxBqGrhwbImWrVgtrWtbHVztTAaSLHkCajQvwbZdlsyyTzoEgsaNCNXRAUgwW
1007526,2021-08-31 02:28:49,100493,LEARNING_COMMITTING,140,pfnZdlSMOpQYL,tyYeswvJtpDnGkidifNdxWNQRHSdRSsJOmaVprvhkF pHUeshAcFFZzgO
1007527,2021-08-18 12:45:42,100428,CANCEL_PAYMENT,131,ClsLpAOUFMFJs,cAxmGFSrQTHzoth orTsReQ nuiorQLUAExVAYSdSIHNNaxbwEgVVk
1007528,2021-09-05 08:48:55,100523,FILTERING,149,LouLMpGnC,mZBhymXPoTYrWBWfUObpKKLcRWfcJdZNmJNzWys HrRyuIELjTWGmSGyaqtaekdRwesxlpZZsfz KUUTzmFTEIKLP
1007529,2021-09-12 14:57:58,100641,BROWSE,145,zVVTuZJf,sUnUMeoiTkVEOVtzLacaydzZufzljAk dWkpSgyhpVhzNV
1007530,2021-09-01 01:04:57,100444,BROWSE,138,bMgYQ,VZxsmRBNGroqjUaWaSZopeUEyBREeMnvlFTVYpdUFAfDkPwqaDLpReFuqeSHpNUiT aHZuuhe vYitrjwRKHDONJmGEmOjSl
1007531,2021-09-22 18:20:14,100674,LEARNING_COMMITTING,146,VKLzf,hvPQnP zPabSWKAy pdvpBrZfSfBQOTFsYhfTfFJxUGJMPdEYZctzffalROqaEF  pbfJnZFNPQOcbXGgDJaqYvvh iEID
1007532,2021-08-25 01:14:27,100149,LEARNING_COMMITTING,117,VNlqoeqZcBYAXlt,IhNigDDX BOPZnTXeLharsjkIzIuYmCPOpg  xLbfnLBcDnbZGrnhjQivVBRYFnBjwDiOoCZ SnbO
1007533,2021-09-14 08:37:29,100603,COMPARING,121,V,lbaqEmGKeEdJdHqanKCclaqlpioVBidZEgGqMDaEsQvloTHfjsMjscLAMruxNoTreFRHA
1007534,2021-09-07 09:58:36,100184,FILTERING,136,pQZnRNGmlCRJwgOI,fbfzMRWtNCbExzOTEjplMUFtjmqyycLaEPBcw tAQtCneoJEBdoAKFGeO
1007535,2021-08-20 01:47:34,100818,SEARCHING,106,,YSunxMDPLBTbYcwKSaNxvMUFF b
1007536,2021-08-19 22:08:51,100707,BROWSE,119,APtkqkOhMlxztKgyaNFzJFdLnb,YFperxJVBeNUvvXjCBZBkDdcMBXwEvsmeZnXvEbZlFQualQNIKijYx
1007537,2021-08-10 05:57:32,100144,CANCEL_PAYMENT,145,yWVJANnBepaj,tlZCbEqdR KVEHAkvDPHdsuFjKCyi NpSdUhIkuiHGiFIYeuwSXtHEwZHytEIJUIDrUm teCoZidZGMDHINOOOQslaCiVRym
1007538,2021-09-28 08:52:04,100439,COMPLETION,134,THuKDPPCUBIIfAS,UevfTmZlcRAiXvggXfgEjnoeriSVJbdNfM
1007539,2021-09-05 03:56:21,100757,CANCEL_PAYMENT,133,lsfjtHJPMjeHJ,douMMCSLrYLvsojtEWwUjLkoVoHzYKRPoEVRlhfTmvIiTDbOk cuSQiiHIooxxzklVbtJdAnTmbOtPeqPylR
1007540,2021-09-06 11:38:01,100450,LEARNING_COMMITTING,133,ErQNZKbdvGabkSbuSn,kgIuEwXAMGGCBRkgahEfqmiFnoEslXBkbIvNSLeSEvQnQEsvoeaogkVUvwcyvzvqDdJvdtjqEHkoNMS
1007541,2021-09-05 08:11:13,100913,FILTERING,130,i,jFZCAMQwsQvsYQAjocUbpysvRoIIRTJhnhurbnbh NztMqXCknVZJZ iNIOpflMvQIWTMFtLbcIsHKqnSZOYkuJli
1007542,2021-08-29 02:22:21,100665,FILTERING,122,xZaTgAyikewqLQiaGXAacs,tcIecQSVjPyUOmqWPRrTkqjUoyzhhXDsTJeiBhuqDAnghjpOv
1007543,2021-08-19 02:05:20,100147,COMPLETION,149,nIotJhXPpLQnmtTnOQagAZhdt,UhlUfhuhNgW LxKsocKlmLCkwzPLKticYIAnbScWOSxUEPIerPIV
1007544,2021-08-13 19:07:16,100964,COMPLETION,103,zfVRGhlgvDsXfqGFpo,wxvrIKkYIhDKLVOrOiQuTTrEHxEuyUeiJ
1007545,2021-08-23 05:26:02,100465,BROWSE,119,,roHWzburzlEwe
1007546,2021-08-19 07:17:06,100184,FILTERING,102,tZwyorlUNwojvSQ,taDXqPjDOmVTTbUqaGDCSvujlSXDdIihrEePI
1007547,2021-08-17 02:10:44,100534,BROWSE,129,kbyTJZiUeXvdqmmWYDBCXInRUvsj,cHuAEUWQJEAALvzXV uMGxquw
1007548,2021-09-05 20:01:03,100195,LEARNING_COMMITTING,111,wLpQNRpqMzwQP,jhwHaBzZygCuwpRkanNWlebfBGSpDc rjmUmmjUijEcaamwMXZxBlYVYOMqZzl RQcir
1007549,2021-08-25 08:27:30,100937,LEARNING_COMMITTING,108,spAiHDahMX,ZdmGbO AAgdntEkNwMOhmJKvhWZhVeFdpUzBtrjjqjSkIjEhNwYy
1007550,2021-09-10 06:15:22,100121,SEARCHING,118,,qZhELbjTnqLbuUtdKgkUzLC gZGxnFYdfeicjHCRsvWlHoRZwmsEiDntYyMwaFfeiLwWgaGCThxRpuZQyyy
1007551,2021-08-27 12:01:16,100638,FILTERING,124,jdXnRNrTEEtowqHLwGpXYYJcKjVQCx,HlAUictRVANaYLURtArsnxJMKAsBnNryqUeoCSdmFlpClsOqLpGFTWw
1007552,2021-09-23 22:53:05,100897,CANCEL_PAYMENT,139,EphngIXPRW,VqzoPFUtFYH
1007553,2021-09-20 10:45:07,100673,COMPLETION,108,cYDQQaFeqWfVyqFCnDbLeKEQAE,MpXXgCeqHcUTTIGLhgHpMhSwgMwSjqIeaNkXKvwXbMrmMobpCkN MTCukhdIEySUVxhDYYDTe gwvrFBRIuc x m
1007554,2021-09-27 12:02:19,100532,SEARCHING,149,Kis,MQnJ oacUtafMJCktjmgaBrEpuJqOHsEyBuQULdClTDiNCWNorBaTCWwLVWIEyjqxARfJAO
1007555,2021-09-16 23:37:33,100074,SEARCHING,148,xhfVqBCYLKtObtjZxHPAjCPBTNeLdC,"pgTAjnQIGnAvHTmNFgalHP oLdnsOnEsBSwOfFqYCIZtECLrRefDJCRQfmGyXEYDWykEquTN pgFvdeukXvxuMgRsblnJEqRi "
1007556,2021-08-24 16:35:37,100427,COMPARING,119,bYJgXmtitmjgLRgSJNGSakMfnu," UsiOoMAkRetomopIKlNuQEqzSxABKoRxDvLacmsWlcffBPokf ZPwdzPCRxZffpsSeEcbtOZqRavEb"
1007557,2021-09-20 12:09:32,100250,COMPARING,103,CqFJQWnBUmWdVHCFjTRhk,JJbedNvRBhsNhSDjHuyEIGYCqsdjkJoOHCEPSSPSOg zSlDyMbiWIbfamA ocdgZdEFmXBfmZhotmrYXHMyhNIL
1007558,2021-09-08 03:51:21,100978,CANCEL_PAYMENT,144,,PwTQoSGCUOF MDRBlMVRYQeQMO
1007559,2021-09-02 11:57:27,100486,COMPLETION,131,pPOtTVEjYxIvIReIv,dGdAuJTkxnmVEhi QAhBR e vrHFJ OxDs GNMkHNzZdW APzbvvlCKNKoEUJsA
1007560,2021-09-10 11:32:56,100697,COMPARING,118,nkqVxMekirfnzxdZaXjkBpLyl,yhjNzlGHunwlmZPj
1007561,2021-09-27 23:25:54,100125,COMPARING,131,VgHl,pilwrvENRiPZsoJCTACmbJ
1007562,2021-09-18 13:02:36,100111,CANCEL_PAYMENT,104,WpndWXJBalvLknolRaJcVunp,tUkyYrTuYXKpDCkEkVEdmpSGwJXGEejYoxJxL
1007563,2021-09-10 15:18:45,100451,COMPARING,131,uknvRoTXHkwpxxaJvGfvVUR,vghneySwMalQRyHRoJw
1007564,2021-08-21 05:52:08,100204,FILTERING,107,TuLVfXjZfOfbEhyIzLb,bCAyqeRFNsafFrefXViXQfHBBGcatREpibAbBdO
1007565,2021-09-26 10:41:56,100894,LEARNING_COMMITTING,111,eURanfPBEnoKlsSGOzYzMfILyuMVc,UHZjyMqPAIvnkmIzomfcvDQeyxbAKOHPlnRwuOnTEZd IUbxyXtazVVtwKrPPJQkLbfOpLsSCQgnOKLnCbmtmYX
1007566,2021-08-19 03:42:03,100325,SEARCHING,149,AYOpi,OwqnoalzjRvwup
1007567,2021-09-04 17:50:26,100522,CANCEL_PAYMENT,101,gdsoulXifceeFYqd,IaECAYOBKRYwnD
1007568,2021-09-09 22:37:57,100658,FILTERING,139,rSXnCcgLmIlwC,endRReHGDL fDWTZTNFySztbP
1007569,2021-08-12 00:06:17,100877,BROWSE,109,DHfoIIQKTQPMGRFeM,QRXPSgF rRKlSsQBSRDEnvtbBahTRZDRoHiixYByUetnGsSMtiadDWdGMVQZRdfVYRpWZtgDgBzOQGrzEWlZVfiHu
1007570,2021-08-20 09:48:39,100693,CANCEL_PAYMENT,127,adfWQVlGqwEpJREELw,TIZmqMJFdVjHmspXfAbMQfQLzkaQinrpKvfm
1007571,2021-08-09 11:53:46,100874,COMPARING,146,LZPXbrFTL,YzhpZfpiDPBukkrpeYheZExQqPnHSdeYJirAphEqENJUdG
1007572,2021-08-23 08:53:24,100188,CANCEL_PAYMENT,108,rqvdiCccyRAFgx,JdFpMIphNzgg HLFgMxiFxSwgRLTzQXmTLtFrrok
1007573,2021-08-25 02:48:42,100742,COMPARING,149,qmTEmPRXTWLOK,plFuKbeotdhoc
1007574,2021-09-16 17:22:35,100703,BROWSE,127,EpaFLHaqbkzmiWfNuhrMFWZXw,BZzZytVhSxNYnZdHpdfNixAHvUPlJlsZgAkSPREdtXIMSFysKtPxsWCajyrieiTrckXSVJqSaSVHowu  hV
1007575,2021-08-30 13:51:26,100137,COMPARING,141,fVwcYtZI,RAj rONmZFharWKKKmqfgZ UmcOlqCbaTQE KybEVFFtVFjDPvaHpR
1007576,2021-08-29 20:41:37,100820,LEARNING_COMMITTING,103,EZl,XEtKZMEcDStyrsnefNOSatiPnFwxnUhCBxVhXOwVSzRpnx
1007577,2021-09-13 05:22:48,100922,FILTERING,102,NYSyDdePHVToYUbIbcs,naLztYvBIVNmxesomEqUwpc
1007578,2021-08-09 06:44:26,100546,COMPARING,139,UXzQB,ttYFOPYYFbmoopgLbyqvUNSEAVooCJvsXscXznlTsr
1007579,2021-09-17 12:26:37,100998,BROWSE,128,FsxIquwE,IVqRbikKlrmvynUaIUFCFLpcAisQRzToHBUNbUVlZaINaSEOkqdLGSPYZcCpPzefoyiDMDYIReFxkPVmh jsOfuWbdeCiberIRR
1007580,2021-09-11 23:40:36,100625,SEARCHING,109,aIHmjCsGYHfcsomvESgjQpLxsSXo,JdFyWQfvToOS pacX
1007581,2021-08-16 18:11:42,100624,FILTERING,141,cHO,QEmGexGzZSgiqcaiFbPjnPorVoivlXPjXKuFujyKTgJW  HcifcoeQHsh cZOhfQdQMEFTPBMFcFPiAyRLWVmoBThnROLTfEFbVz
1007582,2021-08-05 22:57:15,100231,BROWSE,107,usimBRvOBxSviEPerZKHXA,uaJSlCGTPPYCxXmxTu mjkyWfkLKJhDh fGKQBLbpUzwSQzU LoXkYzzaGZduYFTtRRdsFzQwExEEZdMzjuhrLfIuWOtys GxA
1007583,2021-09-20 14:31:43,100769,FILTERING,108,ekD,ARxaDlQvDSzkiclinNqfzBSbfdHUmPLLEppdRsAWiWESvhucFmFKdNQPGt
1007584,2021-08-24 13:36:02,100572,BROWSE,104,ATDSvjbpMfXhhzjCXkSOVdoHEpKa,FOZWpiDYqMnWDzMZYRaDbLKlymcKqqidZmHPUqPzFGluUJic ZOtvxDfdyWkByXJeGNKBnZinKXpXw CFu aWdHdFjs
1007585,2021-08-06 21:06:31,100795,LEARNING_COMMITTING,101,TpXhlETSfZCvgOytwhcntnkoTZszyV,sfOZhCLczGEnfUcfysNgmhdU
1007586,2021-08-19 13:12:33,100773,COMPLETION,137,AetdpccpWhLSiZFMEXrdKmdPX,yEoYDHEsDgEABNLmSspZGAtwDDtIjPkuykymMJVjNsKTpKwyMjWFDcsJgjrwnNMKHfJkrrmOTuAfEWI
1007587,2021-08-03 18:43:04,100108,SEARCHING,136,ux," xYDIwoEENbbIvfPhWqzpzZmFAbjaBVcMnehqtwgegHisSSbsYEIeyZzbDcfRRMzxBzrXDLyBMoySUAqORvsLl  YMWN"
1007588,2021-08-07 11:28:08,100782,COMPARING,146,ecQBloRLWJYNW,aAwJKYtFQCusbkjHvyBqTAzHPMOPunn VeooCLgVAsELWiUSUjqSCJubnhb
1007589,2021-09-13 13:57:15,100148,BROWSE,146,iPuVFfwdxGSulxWBoCstIyDCCI,CEwtgavSBDDikfRNzRVPSN BGQGwgcs
1007590,2021-09-10 22:05:59,100500,SEARCHING,106,Z,uePRVSgzTYTdS MkwHs ydHOLKXtSXnIVyrlDyNYhAJZp
1007591,2021-08-07 22:16:24,100728,LEARNING_COMMITTING,133,GvgJbcralbqRRbEAwYMcx,LyzXzxsZcUrXBNhmTysVfGTVLrxSvhoazujLmXDun
1007592,2021-08-20 04:48:42,100838,CANCEL_PAYMENT,127,JsvMhXvAfTwE,wwEYpukEiHkVywKQDEOWaTr fGRoI
1007593,2021-09-17 11:04:45,100303,FILTERING,126,DCXntfPcQBGLZmxxWLHFRGWk,dPGsvVadUataXUBq
1007594,2021-09-26 02:09:54,100453,CANCEL_PAYMENT,145,npNfQcnjJuSRoayoApOo,tlAkjnXjObUkFpSXNRVMBztIspvTjjinbL oCBCjiApzVyHpbWSSSIOLWFeXhlpSQC
1007595,2021-08-31 00:17:08,100223,COMPARING,105,yZAnywlvfcAub,yElQnmIwoM YryGOHfaYgixzZyhKeupnSnVSZsoZJclAjyaqd UiwugNaCOkDAjGZVLpJAlGZkfrFmJF
1007596,2021-08-09 20:20:20,100231,LEARNING_COMMITTING,121,EULeLXdJnddCZBQaCY,MCaxGonFBVhxEZNAicmBKfAZiadawJKXvFaVJdVYdVeooQuX GCpwhFTYxMxb
1007597,2021-09-28 20:31:17,100190,FILTERING,140,AKsDKKCJiO,AzHwgdvnLtUlvMDKQxnVjeHLWpfjHHE
1007598,2021-09-04 20:08:29,100030,SEARCHING,137,sIaFLaQJtCcg,O EAMiwSdBuFiYolFzfdrqVjhHCAY
1007599,2021-09-19 15:17:38,100705,BROWSE,135,ARljpMaRublyfUcuZwOZOeIVacRT,TXmFPCz YwbfEILDsmvlyLirtjzCaLPUjD
1007600,2021-08-27 21:50:29,100496,COMPLETION,129,jPIjwZwzJtLSImNKW,jWSsfadjcqsgpmNNBDzQwCbCKmeDYWxuSFtzeRQvGyeeeAShlbGogkwlkK
1007601,2021-08-29 03:22:48,100497,LEARNING_COMMITTING,130,SPjRwOIKZBKfwiZJuozjrtNUvvzKhQ,pYvzeMvU QlbjWdvykJFMgNGb
1007602,2021-09-14 20:53:50,100163,CANCEL_PAYMENT,122,wDErVyrLcBSehvBRPWfdJTL,gwoVJYvoBtrPXfhiOujKEIxkRRMpKxccayFpGdcguoWJFTf aAPbAtXGJfuRkEdbMMhNjbxUiQdETXoejq
1007603,2021-08-18 13:20:54,100358,LEARNING_COMMITTING,102,utaiwAMQHsLG,GGSqKvRedTRZEOfpJptZnfnpvPRqvQFrmTZxxmOgumzep LbinSKBlPEdHnzOacvoHOTBZwgqSUBLDlXYhjsAgkUiOy
1007604,2021-09-10 16:26:16,100521,SEARCHING,124,ea,MCYatrOL SQgdCYryBOHQDOVlRPrOaADwcFjQSTObXYLeaDCNcfgB
1007605,2021-09-08 14:24:04,100747,COMPLETION,101,mCEQkogNT,FwDkcemMVRDwUGcfnNVOisStKIepDrIWBQzyeNdzbumXXzCZIydooplL cbgb
1007606,2021-08-28 04:38:01,100385,COMPLETION,102,NMqTAJDTgYhYjpfbGWG,QmvsGoPSRNiVmzMCDfAWYLYMxRIlsqwAUWwWqVwMPvTDYUsTRnXMssbZzexgjETTUnHhYbZmsRnvlaYJVmuWLw
1007607,2021-09-21 09:38:36,100195,COMPLETION,109,psxWarXwAiCOYZbCZaybMytvexMm,PFtDpiXsFMRnHcTODJEZoitsxs
1007608,2021-08-29 02:47:06,100565,LEARNING_COMMITTING,132,XwUxTSBpZPCt,NOh FdXywcqPMrMBVo
1007609,2021-08-21 09:44:07,100499,SEARCHING,127,eUSYNnrmfvsXXrihsyeif,kDgkYZ QS iXfkMLPVprFMSvtTgkmhawgKezXqKkiTnYgMrdGIHqmHAUMm
1007610,2021-08-08 14:30:37,100156,BROWSE,145,iDWdHPRQZvxYZcORyHxWJ,ClEtobNrGSsYrhwdyfknaSFRbPYSPIAIUvGs IGjvArtORKZeBKWSezykAetowZSRfHdXB
1007611,2021-08-15 19:57:00,100710,COMPLETION,107,Zxcpj,ARHUDhCcgizNbQrJPjvOlRjzhONfqZUSa
1007612,2021-09-08 12:17:45,100962,SEARCHING,104,kNErandfugSKRcDjrAIFiZE,oqyqDJeR qbi RCqylCbQibRxITl
1007613,2021-09-02 15:08:12,100539,LEARNING_COMMITTING,112,egElcOhwbBboZQGf,DgzREjcqfffLrkryDArpQhCcEssTjDxpEKXSPsYcQAonQrEoWizffRPldtgSQBIgAoiscJD NanoSrYrTWn PDzu
1007614,2021-09-03 08:37:25,100029,COMPARING,121,WcJlCARJcqSEfAjAVrYyNDiMmlk,nWdSAdXhxP
1007615,2021-09-24 02:26:56,100568,LEARNING_COMMITTING,103,lvizil,sBPXWbshsiIWeERuxIHTiyrJMIMfFuVBpIvl
1007616,2021-09-02 04:43:37,100742,SEARCHING,144,FimmTwduVdaWMxVSpZW,YpPKxEKVEwNabGwASSMDyzupdwBeYrojQpbjyNUyCiFyVNGY
1007617,2021-08-20 04:07:15,100897,COMPLETION,139,hRmdQEszMeCdOSxgtetWAGRykPr,uxwkjdlNQpuDaKvRuBCzOwGKsZdTb CGNmWArLvjfjzAQXgioLEFZdHDOKJFeHHIFkmGAkrneTHLhzg
1007618,2021-08-19 18:12:35,100598,BROWSE,128,NxgwkxLsqHLkQH," zYJdegEuDEUFQXHuIJyqqFHJKkUkKEVkXGuSsEc"
1007619,2021-08-01 10:54:06,100191,FILTERING,119,TOIQtryDsZkczq,usZsSmQzZRRIncJpNBoOILVwIlDJwZpxg
1007620,2021-09-09 04:11:45,100971,FILTERING,126,ckRkxawoy,esBTmCrVtJStbUwVdHIeRIoHEndEIuX
1007621,2021-09-20 05:57:16,100993,COMPLETION,123,Xin,UzsYlNtUtqYnaCfudLXPCdvGJxEkyDOLCrVX OUTHkCySmvX
1007622,2021-09-02 18:13:21,100698,COMPARING,101,qceZDFrMEREjWrJC,ViBtJivVzXUuIFiPCXFHOAOIagitkeNrTdGQyoBflMeNZVlTPnbKMViBzXlAtzNuAtQKSYddENRTPrdZHteMIw
1007623,2021-08-16 03:18:42,100244,CANCEL_PAYMENT,132,hHeaNqGqHXIPubDbxkRYpgvz,arDDkLai PO GYQLRvdjYpaOCkLzfAo cgmeImMLaGDuZWy
1007624,2021-08-20 07:58:01,100726,BROWSE,146,OKpXJroVYCpdLn,mbhPZDAUiIPKDVtZPjDxMyzMFQSayDRpMvPFqMQUlTG qtGVsrEcoWHLuaNBcPRAHHthCcaTroYjjTKi
1007625,2021-08-14 17:13:14,100638,CANCEL_PAYMENT,141,XfButoac,tU GgjHmtJuAKSZVoaCEuxSecvqauAJdEjqKayZJPuzcDqgKgMMmMMXdmefQtQjcVJjswq
1007626,2021-08-04 07:33:47,100250,FILTERING,101,AUUelLYbOBnEirqVWwsMFBQEEaMztb,iwAkhlBdScmkkcBPsXsPfOIviYoYLoXdeCphSoIFBDaDcwiVaprFKHMUVameQbpYvz XxRsnI
1007627,2021-09-14 14:20:17,100548,COMPARING,146,VeAqepYbKUizxOO,cPIShAFXyIRgKYwAmjzQOWMUEHJSCBkDRjIxdxBcyoJblkd NAPsmGoEraYJB
1007628,2021-08-18 17:03:39,100975,SEARCHING,121,WhLehnz,tVQHaEEwIjxbFmsRiMuPeZYplkLiexotAjxRyrpxhXxCIuJrfDpbNlOJRweaTRmywMqMqeavgMspXjK zyOgfp
1007629,2021-08-02 01:30:10,100573,BROWSE,121,HXXoUreRSHUOsbmTTXYRWzYCmhG,oArTmRKJPXh YeuDzjkTGvu HrUPCaZWNBINKQEKvXdMUNVMoUhvPLaRIkSOPT
1007630,2021-09-01 04:08:24,100172,FILTERING,112,TwxeGthtIbChkuzABzIzVGYGy,IGZIxdGAVSjzbAOHOVCNsOGE
1007631,2021-08-08 13:17:35,100922,BROWSE,120,IDKLmq,VFGyhPew e MFxnhNUgqDGIibREuAlhmnIIEtLRXeU
